"gene_name","logFC_5Z_1h","logFC_PI_1h","logFC_PD_1h","logFC_PIPD_1h","logFC_PI5Z_1h","logFC_5Z_2h","logFC_PI_2h","logFC_PD_2h","logFC_PIPD_2h","logFC_PI5Z_2h","logFC_5Z_4h","logFC_PI_4h","logFC_PD_4h","logFC_PIPD_4h","logFC_PI5Z_4h","logFC_5Z_8h","logFC_PI_8h","logFC_PD_8h","logFC_PIPD_8h","logFC_PI5Z_8h","logFC_5Z_24h","logFC_PI_24h","logFC_PD_24h","logFC_PIPD_24h","logFC_PI5Z_24h","adj.P.Val_5Z_1h","adj.P.Val_PI_1h","adj.P.Val_PD_1h","adj.P.Val_PIPD_1h","adj.P.Val_PI5Z_1h","adj.P.Val_5Z_2h","adj.P.Val_PI_2h","adj.P.Val_PD_2h","adj.P.Val_PIPD_2h","adj.P.Val_PI5Z_2h","adj.P.Val_5Z_4h","adj.P.Val_PI_4h","adj.P.Val_PD_4h","adj.P.Val_PIPD_4h","adj.P.Val_PI5Z_4h","adj.P.Val_5Z_8h","adj.P.Val_PI_8h","adj.P.Val_PD_8h","adj.P.Val_PIPD_8h","adj.P.Val_PI5Z_8h","adj.P.Val_5Z_24h","adj.P.Val_PI_24h","adj.P.Val_PD_24h","adj.P.Val_PIPD_24h","adj.P.Val_PI5Z_24h"
"FMO5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11547516637275,2.11221854555503,1.64514756820808,2.72037100356384,3.34102226611424,1.27722312240705,1.09530914396904,1.63580014463858,2.65224659230946,2.61887528442247,NA,NA,1.20207231848438,1.07211696100604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00371961895629792,0.00254698543203689,0.0367784089211048,3.38270178876697e-05,5.21208470834396e-07,0.0101794820303051,0.0365098283843939,0.000907286674386912,5.54186138029819e-09,1.35606024320432e-08,NA,NA,0.00194291279511993,0.00733768459629829,NA
"SPRY3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23091412497637,1.14330374296322,1.12976214174203,1.66100063068776,1.38012595854823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0060585942237627,0.00879971515099628,0.0137219483806755,3.7851537497026e-05,0.00098151553009272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HLA-V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53666052466481,NA,NA,NA,1.11504404551446,NA,NA,NA,1.05859797586942,NA,NA,NA,1.56803640228305,1.91018342663794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00674290845804149,NA,NA,NA,0.0482540288758119,NA,NA,NA,0.0399182111361396,NA,NA,NA,0.00215533636167342,0.00018781044425971,NA
"CAPN5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00169838856176,NA,NA,NA,NA,2.08117182859488,NA,1.29302930471095,1.09411416786648,2.05754519842154,NA,NA,1.69223233784892,1.28163512260723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00520864769322154,NA,NA,NA,NA,8.04749598668009e-10,NA,0.00012255687140039,0.000380500450348004,3.02915565013286e-10,NA,NA,9.16475617957778e-08,5.00909927840283e-05,NA
"FGB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81836280053992,NA,1.86268495257871,2.16747927254037,2.14340146579993,2.00612051991778,NA,1.62790916227505,1.02964349883414,1.57921071992564,1.17559605910785,NA,1.6909384091868,NA,1.1355172604826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0069455267243169,NA,0.00543861133309837,0.000335272188847079,0.000522744637067105,4.60083322483042e-07,NA,5.94316075757065e-05,0.0064076811283719,2.95345044473253e-05,0.00806522442530161,NA,7.6647582853574e-06,NA,0.00660941596070607
"LINC00235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21485433778289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00704030851801217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13002723958276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00714704326484268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BTN3A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16721267517578,NA,NA,1.40524954115287,1.63020013332348,1.74339277322192,NA,1.66948166338847,1.53889484712531,1.65284737811338,1.11661374271093,NA,3.17399422390051,3.08543065549852,1.5341831467623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00748018692326886,NA,NA,0.000338360969175891,4.29007492012649e-05,4.26410511348924e-07,NA,1.94978269205802e-06,1.9261528897963e-06,5.63043806324573e-07,0.00517605989139492,NA,6.37305608826066e-16,1.85525215015556e-15,2.63619148224027e-05
"RHOBTB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08784831682742,NA,1.1488072523584,NA,NA,1.79934149119579,NA,1.64386699013942,NA,NA,NA,NA,2.91145140418811,1.35149323940105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00778749904128116,NA,0.00436284913935669,NA,NA,1.59402154187265e-07,NA,2.46689920124163e-06,NA,NA,NA,NA,4.47359117860483e-15,5.37638125345655e-05,NA
"ZC3H6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15097720515049,1.45944294080298,NA,1.95451377483436,2.42470697422734,NA,NA,NA,1.29831946712727,1.63523910303282,NA,NA,NA,-1.21960918480603,-1.38744025031668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00899625224703083,0.00037509339313689,NA,6.99528849734958e-07,2.7981624536582e-09,NA,NA,NA,2.1123631190448e-05,2.25199108149049e-07,NA,NA,NA,2.341740474062e-07,2.2272379463719e-07
"ANG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00839989525956,1.51774333158993,NA,2.10558550541591,1.84940847979973,1.40831556898034,1.14655077559844,1.43611043066169,2.20743612678185,2.28829065057526,NA,1.18236681557562,1.99654353400726,2.62475682697348,1.37189834468104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010035654440829,2.70631515001247e-05,NA,3.41616178521919e-09,2.54587476660603e-07,4.92195121663128e-07,6.13856264705604e-05,5.39512239821457e-07,2.03769664818746e-14,1.00117493745564e-14,NA,0.000120742939058824,4.54563912332143e-11,1.08949535012937e-15,9.25175655114201e-06
"FAM9B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81358941549354,NA,1.48666519046589,1.70307200492608,2.44304596265625,1.6845479835735,NA,1.19661884122371,NA,2.3642083336194,1.54454715583605,1.79497711127146,3.09153090424281,2.67024440486802,1.81330690663219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00840541591337888,NA,0.0430915417724062,0.00712690969688627,8.29363954032863e-05,0.000564290949171084,NA,0.0236787086811082,NA,3.50637797104738e-07,0.0344414321404437,0.00612167382182448,2.81462373453733e-07,9.56903772070215e-06,0.00562582786237121
"NAPSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02152419371125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108146170018378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NYAP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11023803140642,1.14964745732954,-1.61903195665542,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44486167471255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119879128016694,0.000404046772711661,0.000531956420907456,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00115821310879231,NA,NA
"HRCT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02294687909218,-1.24224930997589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62761040927559,1.5048205366703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125660077622708,0.019205228523777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.89437620258342e-05,0.000304201018339958,NA
"C2CD4D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12838536666472,NA,-1.2763449333275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013348704428591,NA,0.00501388006380415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAP3K4-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06535833655195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013526337811659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHLD2P1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7475820058634,NA,1.86275701426405,2.61581560855766,2.4900162416785,NA,NA,1.63429077271328,1.76050686782873,1.5831250677758,NA,NA,1.99379367951036,1.70150418386065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145204709224537,NA,0.00821593366411311,2.68757937986643e-05,8.61471543653444e-05,NA,NA,0.00333400655661695,0.000416108179472124,0.00218060508188451,NA,NA,7.8698695470956e-05,0.000988436824149767,NA
"CFLAR-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.42276759573749,NA,NA,-1.02429726185078,NA,NA,NA,-1.38485856305758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149206631609093,NA,NA,0.0477736038709548,NA,NA,NA,0.0296717981541369,NA,NA,NA,NA,NA,NA,NA
"CYP4F29P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37406021290342,NA,NA,1.10966049925162,1.48829256157519,1.88873739737736,NA,2.02106059561757,1.83224397733785,2.3471971869211,NA,NA,2.71993746745755,2.02574624120927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0151395105653274,NA,NA,0.0376246737823432,0.00447425985441641,2.7822099077894e-05,NA,1.07754085241291e-05,1.52828340847216e-05,7.01806573675891e-08,NA,NA,1.27012324011381e-13,4.768320182832e-09,NA
"P2RY2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65430256661575,NA,1.62233041189565,NA,NA,1.25697143902244,NA,1.60894876481451,NA,NA,2.11107140586536,1.93834224646731,2.90961336186461,2.68280143340852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0148227731824379,NA,0.0186144864714378,NA,NA,0.00847057101628998,NA,0.000663945933128634,NA,NA,0.0131345347258233,0.0148726443713113,4.91412848619411e-05,0.000215796999167972,NA
"ALOX12B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34479354072797,NA,1.21343314571098,1.9538482842748,1.71221097305063,NA,NA,1.12290160834974,1.61028741080325,1.73531036284284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0155206067813209,NA,0.0349630175014074,5.54512514507396e-05,0.000655314873890931,NA,NA,0.00256714668351412,1.36829524238448e-06,3.50164335786192e-07,NA,NA,NA,NA,NA
"RPL32P29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22451675268438,1.90707550915499,NA,2.17981057066273,2.21550368893468,NA,NA,NA,1.03758274588842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169837700015125,4.02001626310407e-05,NA,1.18405850227095e-06,1.2401066354746e-06,NA,NA,NA,0.000103324900504894,NA,NA,NA,NA,NA,NA
"NPIPA9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72793485264666,2.43357686686151,2.43613619042063,2.21993366754275,NA,-1.64050608555711,NA,NA,NA,-1.23687264519614,NA,-1.71462506627837,-1.64057325240806,-2.02625224732874,-1.34715273139023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014856263344753,0.022682897376033,0.0373613350496269,0.0323085573938216,NA,0.0144291771717376,NA,NA,NA,0.0323332546247308,NA,2.82980214265149e-05,9.80206413245452e-06,1.24425214278592e-06,0.000558406767117958
"SIGLEC6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.27664812715179,NA,-1.71430453841508,-1.2517269323242,NA,-2.19162415670213,NA,-3.88279466777542,-1.26042989382142,-1.53041518301307,NA,1.42172324111213,-1.19097198674802,NA,1.63214247477853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0199483838764917,NA,0.00251059325835115,0.0131905771959221,NA,0.000117385866810406,NA,2.44078227985965e-06,0.00289696979840832,0.00113056162604634,NA,1.24931297477908e-06,0.00108307572981159,NA,4.34090824148333e-08
"TSPAN2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32849546739412,NA,NA,NA,-1.1677880470612,-2.73682507981728,NA,-1.71655676343039,NA,-2.2130258683196,NA,1.03317171565107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0207339307444032,NA,NA,NA,0.0320237523688346,5.26607710280098e-06,NA,0.000784975299396027,NA,1.42176089979798e-05,NA,0.000397151456311276,NA,NA,NA
"PLA2G4F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06818240413965,NA,1.03782532118117,NA,NA,1.67468544850442,NA,1.62829134877498,NA,1.00802803087368,NA,NA,1.39513375514226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0209078493744608,NA,0.0266926641670896,NA,NA,2.75447777449718e-06,NA,8.73278791129934e-06,NA,0.00386134193523859,NA,NA,7.14907070089896e-05,NA,NA
"LINC02551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25809440515095,-1.19747481033733,NA,-1.31978314733494,-1.56641744842677,-1.49502550645031,NA,NA,NA,-1.58860453685016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0216311340547526,0.0244431805303945,NA,0.00981480149178207,0.00478282877193132,0.0346178297639372,NA,NA,NA,0.0179067918283854,NA,NA,NA,NA,NA
"TMEM163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82303604432995,NA,1.69564858823033,NA,1.54768808847184,NA,NA,NA,NA,NA,1.21145163018335,NA,1.16682950827777,NA,1.503356789047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020181574680796,NA,0.0364088922017883,NA,0.0384122127808381,NA,NA,NA,NA,NA,0.028193208849313,NA,0.013454624143411,NA,0.00248613088487851
"RAB26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07777601405941,NA,NA,NA,NA,1.33290651896081,NA,1.54938483913879,1.18578980599231,1.0874665866907,NA,NA,1.80552990356369,1.26033780973795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0214087195288247,NA,NA,NA,NA,0.000100873155544336,NA,9.7120499479855e-06,0.000231328305837294,0.000959454600418854,NA,NA,1.91755682680587e-06,0.00114737803761318,NA
"GJC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28572779442019,NA,NA,NA,-1.57619813034429,NA,1.12908471812052,NA,NA,NA,NA,-1.02418610934306,-1.89517883603045,-1.38331775764939,-1.26143930490463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0231131081180176,NA,NA,NA,0.00518278832608606,NA,0.0138392630811609,NA,NA,NA,NA,0.00499902992400146,1.77877688704991e-06,0.000166767722238595,0.00127985155649607
"VN1R1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0127926255354,NA,NA,1.18848889003377,1.4066199856149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0231131081180176,NA,NA,0.00269293726191491,0.000443614250571139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIPOR2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51610728832889,NA,NA,1.94295578549144,2.1419032781982,1.1490946488919,NA,NA,1.11785866639088,1.2831203232647,NA,2.45039648936732,3.03454012706279,3.3784683947938,2.36152528103652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0230876997051535,NA,NA,0.00078628076128885,0.000258388258230725,0.0304014581666272,NA,NA,0.0202796444538776,0.00875082120536509,NA,0.0017107180775216,3.01037617550222e-05,3.67038492644259e-06,0.00251585147165402
"ZNF426-DT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5231023387366,1.86415458474199,1.38912603782902,1.65429361778438,2.28992734185977,1.79581652854768,1.86748165755942,NA,2.30200400935722,2.24959668373465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0231129455289018,0.0022339516573162,0.0461818555324987,0.00563636244405011,0.000103234963568195,0.00160477324713109,0.00127210573332833,NA,1.11355205787726e-05,2.52267301597993e-05,NA,NA,NA,NA,NA
"FAR2P3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64375981038153,NA,NA,NA,NA,1.64075469633334,NA,NA,NA,1.64438366927262,-2.07119672371964,NA,-1.18946188461194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255636951608089,NA,NA,NA,NA,0.0193297526746117,NA,NA,NA,0.0124412410298988,0.00762942152967289,NA,0.0343415234606504,NA,NA
"FAM95B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57700230164494,NA,NA,3.03871107983338,2.97044114384016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0242581176501956,NA,NA,0.0365289909612859,0.0468080536507969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLCO2A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3092125141315,NA,NA,-1.06356014531864,-1.07523527695066,-3.46284131772066,NA,-2.52981861620966,-2.43634703248435,-3.35328643002217,NA,NA,-1.57574853390478,-1.7753812637217,-1.99424761093303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165326144620914,NA,NA,0.0316758998511964,0.0396086857527436,1.37322873696287e-05,NA,0.000157206144047941,6.07677122487521e-06,5.11358077175787e-06,NA,NA,6.10413887539825e-06,4.57062624425737e-06,8.9857471342215e-06
"RPL4P6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78144629478574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0258031298311774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PDE10A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51868799635884,NA,NA,2.02683387262829,1.99088004317949,1.39195777793853,NA,NA,1.50695275657342,1.65758600498989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0262078540898572,NA,NA,0.00060302921179092,0.000983806289312145,0.0295688568504563,NA,NA,0.00859580875003184,0.00458109252917249,NA,NA,NA,NA,NA
"KLF8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27994148969123,NA,NA,NA,NA,NA,1.50066149508179,NA,2.02210233684692,1.85980322648415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0270139186287835,NA,NA,NA,NA,NA,0.00287075198988077,NA,6.80578918344974e-06,4.99022699673191e-05,NA,NA,NA,NA,NA
"CEACAMP10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64643756246487,NA,2.70578975464776,2.48100097782647,3.36981434718188,2.92834320503306,NA,3.09885185387789,2.78268545985998,3.90624721097801,3.82160451011935,3.28876208041905,5.73224999159776,5.56575930205281,5.09241229207975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0229597830150383,NA,0.0205049711182174,0.0188899290245407,0.00098151553009272,0.00230529917158742,NA,0.00137051160478125,0.00199757064320487,1.34138947528985e-05,0.007995696375145,0.0164330156871304,3.86489937594863e-06,6.33014470823575e-06,6.39879346303119e-05
"DET1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48642506368052,NA,NA,1.72137363420507,1.97410846888807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0260485134859765,NA,NA,0.00328651434554772,0.000850478148599588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LINC02593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47063591455949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28522841002878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281256522607453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000360326443223549,NA
"CLDN2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11225521067154,NA,-1.40001777597746,-1.530103135079,-1.43930731765491,-5.17107135171666,NA,-4.95710060121156,-5.48466645984473,-6.16664352286366,NA,1.41927691248031,-4.52995105837119,-2.91747910347384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251444526668533,NA,0.00555273396140195,0.0019887788339425,0.00487190543716726,2.78217589828546e-08,NA,9.92599895363545e-08,8.02322078252641e-10,6.65769583316441e-09,NA,8.86877913777555e-06,5.38203162284588e-08,3.02467958729263e-06,NA
"MYZAP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73791887010403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0305266277005616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PYROXD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08503558489961,NA,NA,NA,NA,1.04740505195843,NA,NA,1.00750802944875,NA,NA,NA,1.10647237083885,1.01383786657355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0325475910777499,NA,NA,NA,NA,0.00358858474777621,NA,NA,0.00240917750214666,NA,NA,NA,0.000268550604529333,0.00115355369833928,NA
"NEU4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44600310571148,NA,3.34463694625441,2.74206858106621,NA,2.63827855014778,NA,3.31766816253521,3.0456827583845,2.81337485470923,1.89398842052027,NA,4.66599822980234,3.70158731028931,1.26772343645766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0248914960307299,NA,0.000864596870739615,0.00404108897234715,NA,7.09568366038747e-06,NA,3.02079391040068e-08,5.87963769911841e-08,6.62740578550259e-07,0.00194116546402011,NA,6.28941766754672e-15,3.34475415133743e-11,0.0361845389290866
"CXCL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.20782312025563,NA,NA,NA,NA,NA,NA,-1.15159828712557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0353976518530109,NA,NA,NA,NA,NA,NA,0.0172157277778642,NA,NA,NA,NA,NA,NA,NA
"CREB3L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1896999486932,NA,NA,NA,NA,2.62856380794582,NA,2.16112600267384,NA,1.59407334228195,NA,1.79710617857427,2.58307825176539,3.38382036125526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0354967088461282,NA,NA,NA,NA,0.000173387065987332,NA,0.00318186153588715,NA,0.0235149328321618,NA,0.0356945345237897,0.000621083266940768,7.17783067279597e-06,NA
"PGF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30769972195159,NA,NA,1.26949939764539,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04862413861753,-1.12955318378205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0371235392534372,NA,NA,0.0230719370624976,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0433787496791835,0.0468149488268361
"LINC02361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0061777321712,1.40015540683073,NA,1.16515742395739,NA,NA,1.20326148135771,1.34308702881643,1.45081864104999,1.2780289012702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0393784256231452,0.00149008451415995,NA,0.00648288482220087,NA,NA,0.00425790235579086,0.00127076788255405,0.000109653334219194,0.000907201578598501,NA,NA,NA,NA,NA
"CHRNA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85763781329315,NA,1.85327738944809,3.14329034886661,2.34449308747951,3.28200590158501,NA,3.26340740940508,3.06804951500603,2.79999941408813,NA,NA,NA,-2.03870218734486,-2.73453262272025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343776160947491,NA,0.0358307906031132,1.8150099489965e-05,0.00223678502845821,4.17053018474151e-07,NA,6.45395518468463e-07,6.01663644949732e-07,6.69564179270266e-06,NA,NA,NA,0.0119720753766407,0.00439632758816327
"AQP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47929651600293,1.08735643734265,-1.70383903628321,NA,-1.48418717307357,NA,1.4395668034631,NA,NA,NA,NA,2.98058376328233,NA,1.32896345958662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041039671386746,0.029568951270858,0.0197024556321494,NA,0.0304346105948981,NA,0.00288535900051622,NA,NA,NA,NA,4.92189221678819e-10,NA,0.00327477252293317,NA
"RNASEK-C17orf49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87222417273452,3.561919910502,NA,3.50245625902872,3.95375136295639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0371371110979119,0.039334708453433,NA,0.0348930046574627,0.0166867006042436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUCY1B2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13035025133605,NA,NA,NA,1.75253339885464,1.11167388130748,NA,NA,1.30864209577152,1.63587775350674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0450069199737908,NA,NA,NA,0.000313517242451891,0.0191667748333199,NA,NA,0.00231121542813277,0.000146126598121018,NA,NA,NA,NA,NA
"TMEM191B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13623086319795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0424599864181965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37938201305716,2.37670847620876,NA,NA,NA,NA,2.07308614419582,-1.25338273194592,1.7819795913525,2.065882653015,NA,1.22643980039065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0454978456314216,1.02320839129767e-07,NA,NA,NA,NA,6.92561783367962e-07,0.0404461466130332,3.37107122206333e-06,1.63782582429354e-07,NA,0.00251816317179256,NA,NA,NA
